"author","title","year","evidence_type","comments","manual_tags","citekey","evidence_pro","evidence_con","opinion_pro","opinion_con_buts"
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
"Parker, Timothy; Fraser, Hannah; Nakagawa, Shinichi","Making conservation science more reliable with preregistration and registered reports","2019","anecdotal",NA,"include_key_has_critique","parker2019"," ""We predict the registered reports of early adopters are likely to garner more attention because these works will become exemplars for their respective area of study. Preregistration and registered reports are good for researchers, good for research, and good for the reliability of science as a whole.""",NA,NA,NA
